Transaction_ID,Date,Year,Month,Day,User_ID,Transaction_Type,Category,Amount,Balance_After,Payment_Mode,Status,Merchant_Name,Location
TXN01077,2023-10-17,2023,Oct,17,U28,Money Spent,Food,3041.42,22731.7,Wallet,Failed,Netflix,Pune
TXN01078,2024-10-14,2024,Oct,14,U97,Money Sent,Bills,1452.79,24942.43,UPI ID,Success,IRCTC,Kolkata
TXN01079,2023-08-30,2023,Aug,30,U143,Money Added,Entertainment,16840.8,36658.34,UPI ID,Success,-,Chennai
TXN01080,2024-12-10,2024,Dec,10,U30,Money Added,Groceries,12191.24,18860.66,Bank Transfer,Failed,-,Chennai
TXN01081,2024-10-12,2024,Oct,12,U94,Money Spent,Travel,11076.38,20026.8,QR Code,Success,Netflix,Chennai
TXN01082,2024-11-19,2024,Nov,19,U151,Money Sent,Travel,2524.29,23716.95,Mobile No,Success,Swiggy,Kolkata
TXN01083,2024-07-02,2024,Jul,2,U36,Money Added,Food,12251.81,14699.24,Bank Transfer,Pending,-,Kolkata
TXN01084,2023-05-14,2023,May,14,U42,Money Sent,Shopping,17063.06,14968.44,Mobile No,Success,Zomato,Hyderabad
TXN01085,2024-12-27,2024,Dec,27,U198,Money Sent,Entertainment,10315.3,4070.77,Bank Transfer,Pending,Flipkart,Chennai
TXN01086,2023-04-18,2023,Apr,18,U36,Money Added,Bills,3378.32,19059.98,Bank Transfer,Pending,-,Delhi
TXN01087,2024-10-29,2024,Oct,29,U42,Money Added,Shopping,1326.63,30650.11,QR Code,Pending,-,Pune
TXN01088,2024-11-13,2024,Nov,13,U147,Money Sent,Rent,1665.5,1140.64,Mobile No,Failed,Electricity Board,Pune
TXN01089,2023-05-11,2023,May,11,U109,Money Added,Shopping,8964.85,49216.47,QR Code,Success,-,Delhi
TXN01090,2025-01-28,2025,Jan,28,U176,Money Sent,Groceries,9623.0,32282.62,QR Code,Failed,IRCTC,Chennai
TXN01091,2023-06-03,2023,Jun,3,U140,Money Added,Bills,15061.6,37383.31,QR Code,Failed,-,Chennai
TXN01092,2025-02-09,2025,Feb,9,U143,Money Spent,Rent,9391.59,2352.32,Mobile No,Failed,IRCTC,Kolkata
TXN01093,2023-04-24,2023,Apr,24,U188,Money Added,Food,6136.72,33050.29,Bank Transfer,Success,-,Kolkata
TXN01094,2024-01-16,2024,Jan,16,U198,Money Sent,Travel,4556.42,9826.48,QR Code,Failed,Swiggy,Pune
TXN01095,2024-07-28,2024,Jul,28,U166,Money Added,Entertainment,5687.08,28073.95,Mobile No,Success,-,Pune
TXN01096,2023-07-27,2023,Jul,27,U132,Money Sent,Cashback,5963.04,27440.59,Mobile No,Pending,Netflix,Pune
TXN01097,2023-08-23,2023,Aug,23,U81,Money Spent,Entertainment,10978.14,15055.32,UPI ID,Success,Netflix,Hyderabad
TXN01098,2023-03-05,2023,Mar,5,U145,Money Spent,Investment,737.21,34284.53,Bank Transfer,Success,Amazon,Kolkata
TXN01099,2023-04-13,2023,Apr,13,U36,Money Spent,Investment,6635.47,32423.68,Mobile No,Pending,Uber,Pune
TXN01100,2024-05-24,2024,May,24,U111,Money Sent,Entertainment,14153.79,12173.71,Bank Transfer,Pending,Amazon,Bangalore
TXN01101,2024-08-29,2024,Aug,29,U147,Money Spent,Travel,11087.95,29706.11,Wallet,Pending,IRCTC,Hyderabad
TXN01102,2023-11-10,2023,Nov,10,U39,Money Spent,Rent,1398.03,48392.52,Bank Transfer,Failed,Netflix,Hyderabad
TXN01103,2023-12-04,2023,Dec,4,U1,Money Spent,Bills,5490.44,46696.12,UPI ID,Success,Swiggy,Mumbai
TXN01104,2024-03-30,2024,Mar,30,U195,Money Spent,Groceries,18325.82,49380.66,UPI ID,Success,Zomato,Hyderabad
TXN01105,2024-07-08,2024,Jul,8,U78,Money Added,Shopping,9658.17,20139.0,Mobile No,Success,-,Delhi
TXN01106,2023-10-26,2023,Oct,26,U47,Money Sent,Entertainment,12016.32,16848.24,QR Code,Pending,Zomato,Mumbai
TXN01107,2024-08-08,2024,Aug,8,U187,Money Spent,Bills,8024.35,27365.7,Mobile No,Failed,Uber,Kolkata
TXN01108,2024-01-29,2024,Jan,29,U13,Money Added,Food,12069.01,18819.15,Mobile No,Failed,-,Chennai
TXN01109,2023-05-31,2023,May,31,U120,Money Sent,Food,9589.03,5051.98,Mobile No,Pending,Zomato,Pune
TXN01110,2024-01-01,2024,Jan,1,U150,Money Spent,Groceries,19565.71,15404.36,Bank Transfer,Pending,Amazon,Mumbai
TXN01111,2023-05-13,2023,May,13,U120,Money Spent,Food,14461.73,1914.45,Bank Transfer,Failed,BigBasket,Mumbai
TXN01112,2024-11-18,2024,Nov,18,U184,Money Sent,Groceries,15794.04,17756.99,Mobile No,Failed,Swiggy,Kolkata
TXN01113,2023-03-25,2023,Mar,25,U170,Money Spent,Shopping,569.45,10653.92,Bank Transfer,Success,Netflix,Pune
TXN01114,2023-10-04,2023,Oct,4,U80,Money Spent,Groceries,1233.76,34145.8,QR Code,Success,IRCTC,Delhi
TXN01115,2023-06-27,2023,Jun,27,U117,Money Sent,Rent,1626.93,8341.45,Bank Transfer,Failed,Zomato,Kolkata
TXN01116,2024-06-06,2024,Jun,6,U131,Money Sent,Food,12731.81,36873.86,Bank Transfer,Pending,Amazon,Delhi
TXN01117,2024-10-26,2024,Oct,26,U52,Money Sent,Travel,5828.37,1882.27,Wallet,Success,BigBasket,Kolkata
TXN01118,2024-08-11,2024,Aug,11,U124,Money Added,Travel,17954.67,21050.51,Wallet,Success,-,Bangalore
TXN01119,2025-03-04,2025,Mar,4,U96,Money Added,Shopping,361.32,9196.56,UPI ID,Failed,-,Bangalore
TXN01120,2023-04-29,2023,Apr,29,U15,Money Spent,Entertainment,18363.84,34319.26,Mobile No,Pending,IRCTC,Delhi
TXN01121,2024-09-19,2024,Sep,19,U199,Money Added,Groceries,16719.07,12734.02,Bank Transfer,Success,-,Mumbai
TXN01122,2023-08-10,2023,Aug,10,U102,Money Added,Shopping,5318.65,29474.18,Mobile No,Failed,-,Mumbai
TXN01123,2023-12-09,2023,Dec,9,U10,Money Sent,Food,10682.28,24994.06,Mobile No,Pending,Zomato,Chennai
TXN01124,2025-01-18,2025,Jan,18,U136,Money Sent,Travel,14089.44,42299.04,Bank Transfer,Pending,Swiggy,Chennai
TXN01125,2025-01-27,2025,Jan,27,U19,Money Added,Groceries,12581.56,2583.08,UPI ID,Failed,-,Pune
TXN01126,2024-03-20,2024,Mar,20,U142,Money Sent,Entertainment,10252.74,5276.38,Mobile No,Pending,Swiggy,Delhi
TXN01127,2023-11-22,2023,Nov,22,U69,Money Added,Food,5698.09,12830.57,Wallet,Failed,-,Hyderabad
TXN01128,2023-01-10,2023,Jan,10,U97,Money Sent,Rent,17825.13,41470.01,Wallet,Failed,Electricity Board,Delhi
TXN01129,2025-02-24,2025,Feb,24,U50,Money Sent,Cashback,5861.02,36526.08,Mobile No,Failed,Swiggy,Mumbai
TXN01130,2023-04-23,2023,Apr,23,U127,Money Spent,Investment,1670.89,4395.82,UPI ID,Success,Electricity Board,Mumbai
TXN01131,2024-12-16,2024,Dec,16,U20,Money Spent,Food,6742.25,35206.51,QR Code,Failed,IRCTC,Hyderabad
TXN01132,2024-10-20,2024,Oct,20,U77,Money Sent,Cashback,1884.24,15580.53,Bank Transfer,Pending,Uber,Delhi
TXN01133,2024-12-06,2024,Dec,6,U86,Money Spent,Groceries,6460.08,10094.78,UPI ID,Failed,Netflix,Delhi
TXN01134,2023-03-07,2023,Mar,7,U169,Money Added,Bills,1286.99,35264.64,Bank Transfer,Failed,-,Kolkata
TXN01135,2023-08-20,2023,Aug,20,U91,Money Added,Groceries,11773.58,45595.63,Wallet,Pending,-,Chennai
TXN01136,2025-02-09,2025,Feb,9,U186,Money Added,Entertainment,1498.13,9940.57,QR Code,Success,-,Mumbai
TXN01137,2024-01-06,2024,Jan,6,U118,Money Added,Bills,19759.2,33224.42,QR Code,Pending,-,Delhi
TXN01138,2023-01-20,2023,Jan,20,U150,Money Sent,Entertainment,12488.92,39561.74,Mobile No,Failed,Netflix,Hyderabad
TXN01139,2023-11-04,2023,Nov,4,U110,Money Spent,Entertainment,15346.75,24742.37,QR Code,Failed,Flipkart,Pune
TXN01140,2023-04-03,2023,Apr,3,U111,Money Sent,Entertainment,1452.06,30658.4,Wallet,Failed,BigBasket,Bangalore
TXN01141,2023-12-27,2023,Dec,27,U75,Money Added,Investment,171.62,34887.28,Wallet,Success,-,Chennai
TXN01142,2023-09-24,2023,Sep,24,U136,Money Sent,Entertainment,17762.85,36911.4,Mobile No,Pending,Uber,Bangalore
TXN01143,2023-11-30,2023,Nov,30,U116,Money Sent,Entertainment,14679.41,1379.22,Mobile No,Success,Swiggy,Mumbai
TXN01144,2023-09-27,2023,Sep,27,U101,Money Added,Food,2013.82,1803.86,Bank Transfer,Success,-,Mumbai
TXN01145,2023-12-25,2023,Dec,25,U29,Money Sent,Entertainment,4223.91,11736.69,Mobile No,Pending,IRCTC,Mumbai
TXN01146,2024-01-27,2024,Jan,27,U111,Money Sent,Rent,5118.2,17310.94,Wallet,Pending,IRCTC,Pune
TXN01147,2024-05-19,2024,May,19,U61,Money Spent,Rent,7231.87,19155.06,Bank Transfer,Success,Electricity Board,Chennai
TXN01148,2024-03-21,2024,Mar,21,U175,Money Added,Groceries,686.18,2270.25,QR Code,Failed,-,Kolkata
TXN01149,2023-07-05,2023,Jul,5,U198,Money Sent,Shopping,6717.58,46912.08,QR Code,Failed,Swiggy,Pune
TXN01150,2023-07-09,2023,Jul,9,U119,Money Spent,Investment,14661.81,3338.89,Bank Transfer,Pending,Electricity Board,Delhi
TXN01151,2024-01-14,2024,Jan,14,U96,Money Sent,Investment,2890.0,39079.92,Bank Transfer,Success,BigBasket,Kolkata
TXN01152,2024-09-09,2024,Sep,9,U134,Money Sent,Travel,9689.79,19907.58,Bank Transfer,Failed,Uber,Mumbai
TXN01153,2024-06-14,2024,Jun,14,U193,Money Added,Groceries,16674.47,35982.93,Wallet,Success,-,Hyderabad
TXN01154,2023-02-02,2023,Feb,2,U150,Money Sent,Bills,6688.35,20646.23,Wallet,Failed,Netflix,Mumbai
TXN01155,2023-06-06,2023,Jun,6,U40,Money Added,Rent,11886.25,45519.26,Wallet,Pending,-,Chennai
TXN01156,2024-12-12,2024,Dec,12,U158,Money Spent,Groceries,19284.97,18476.66,Mobile No,Success,Netflix,Delhi
TXN01157,2023-02-25,2023,Feb,25,U31,Money Sent,Food,10581.01,36309.84,Mobile No,Pending,Netflix,Pune
TXN01158,2025-02-18,2025,Feb,18,U95,Money Spent,Food,19915.85,40735.05,QR Code,Failed,BigBasket,Chennai
TXN01159,2023-03-29,2023,Mar,29,U146,Money Added,Rent,7773.98,43707.31,QR Code,Success,-,Delhi
TXN01160,2024-11-30,2024,Nov,30,U187,Money Added,Investment,13471.15,7127.63,Bank Transfer,Success,-,Kolkata
TXN01161,2024-09-24,2024,Sep,24,U99,Money Added,Investment,17844.91,43000.09,Bank Transfer,Pending,-,Hyderabad
TXN01162,2023-09-10,2023,Sep,10,U1,Money Spent,Travel,17106.14,46334.67,Mobile No,Success,BigBasket,Delhi
TXN01163,2023-02-22,2023,Feb,22,U47,Money Sent,Rent,5994.21,21608.24,Mobile No,Success,Amazon,Kolkata
TXN01164,2023-03-25,2023,Mar,25,U66,Money Sent,Rent,14209.9,5017.99,Bank Transfer,Success,Uber,Kolkata
TXN01165,2023-03-30,2023,Mar,30,U153,Money Added,Rent,10163.13,17182.28,QR Code,Failed,-,Bangalore
TXN01166,2024-10-29,2024,Oct,29,U47,Money Spent,Groceries,19629.95,16652.55,Wallet,Success,Swiggy,Delhi
TXN01167,2023-06-08,2023,Jun,8,U190,Money Added,Cashback,18495.29,14757.23,UPI ID,Success,-,Bangalore
TXN01168,2024-11-28,2024,Nov,28,U118,Money Added,Shopping,3999.48,26410.9,UPI ID,Pending,-,Pune
TXN01169,2023-06-25,2023,Jun,25,U97,Money Spent,Food,2653.62,47097.1,Bank Transfer,Pending,Netflix,Delhi
TXN01170,2023-10-12,2023,Oct,12,U194,Money Spent,Travel,4047.56,35985.89,Mobile No,Pending,Netflix,Pune
TXN01171,2025-01-02,2025,Jan,2,U152,Money Sent,Bills,16816.28,17356.62,QR Code,Failed,Electricity Board,Hyderabad
TXN01172,2024-10-08,2024,Oct,8,U5,Money Spent,Entertainment,12292.4,7692.22,Bank Transfer,Success,Swiggy,Kolkata
TXN01173,2023-04-20,2023,Apr,20,U26,Money Spent,Cashback,15414.15,2465.39,Mobile No,Failed,Netflix,Delhi
TXN01174,2023-01-11,2023,Jan,11,U43,Money Sent,Entertainment,19317.44,20020.88,UPI ID,Pending,Zomato,Delhi
TXN01175,2023-01-11,2023,Jan,11,U195,Money Spent,Investment,16591.23,31306.54,Wallet,Pending,Flipkart,Kolkata
TXN01176,2024-01-15,2024,Jan,15,U125,Money Added,Bills,8310.16,48690.48,Wallet,Failed,-,Bangalore
TXN01177,2024-07-16,2024,Jul,16,U116,Money Spent,Travel,5116.26,28246.38,QR Code,Pending,Amazon,Hyderabad
TXN01178,2023-12-11,2023,Dec,11,U120,Money Sent,Entertainment,17860.54,34709.83,Wallet,Failed,Amazon,Delhi
TXN01179,2023-09-18,2023,Sep,18,U187,Money Sent,Groceries,9545.11,38488.36,QR Code,Success,Netflix,Kolkata
TXN01180,2024-03-06,2024,Mar,6,U53,Money Spent,Bills,14954.66,9160.52,Bank Transfer,Failed,Uber,Bangalore
TXN01181,2024-07-12,2024,Jul,12,U121,Money Added,Entertainment,18512.91,27145.73,Wallet,Success,-,Mumbai
TXN01182,2024-08-04,2024,Aug,4,U191,Money Spent,Entertainment,12978.69,46524.74,UPI ID,Failed,Swiggy,Chennai
TXN01183,2023-08-06,2023,Aug,6,U77,Money Sent,Cashback,1555.29,9031.68,QR Code,Pending,Electricity Board,Delhi
TXN01184,2024-04-21,2024,Apr,21,U175,Money Spent,Entertainment,19676.94,27237.12,Mobile No,Success,Swiggy,Pune
TXN01185,2024-06-23,2024,Jun,23,U42,Money Added,Cashback,16134.39,36319.42,Mobile No,Failed,-,Bangalore
TXN01186,2024-08-03,2024,Aug,3,U127,Money Sent,Cashback,7071.32,14621.34,Wallet,Pending,Uber,Delhi
TXN01187,2024-02-08,2024,Feb,8,U107,Money Sent,Rent,19446.25,8897.29,Mobile No,Success,IRCTC,Chennai
TXN01188,2025-02-03,2025,Feb,3,U51,Money Added,Rent,5700.85,37666.44,Wallet,Pending,-,Kolkata
TXN01189,2024-01-21,2024,Jan,21,U180,Money Added,Food,11058.18,33636.76,UPI ID,Success,-,Pune
TXN01190,2023-09-25,2023,Sep,25,U200,Money Added,Travel,1113.65,9618.43,UPI ID,Failed,-,Kolkata
TXN01191,2023-06-30,2023,Jun,30,U188,Money Spent,Groceries,3274.93,16213.31,Mobile No,Pending,Flipkart,Delhi
TXN01192,2024-12-27,2024,Dec,27,U26,Money Added,Entertainment,15470.06,22928.91,Mobile No,Pending,-,Kolkata
TXN01193,2023-11-07,2023,Nov,7,U76,Money Added,Food,14983.55,20923.69,Mobile No,Success,-,Pune
TXN01194,2025-01-30,2025,Jan,30,U54,Money Sent,Bills,7283.15,23466.75,Wallet,Failed,Uber,Pune
TXN01195,2024-02-13,2024,Feb,13,U190,Money Spent,Shopping,17568.68,48178.83,UPI ID,Success,Netflix,Kolkata
TXN01196,2024-10-15,2024,Oct,15,U71,Money Spent,Investment,9658.15,40427.96,UPI ID,Failed,Flipkart,Hyderabad
TXN01197,2024-06-19,2024,Jun,19,U20,Money Sent,Groceries,9294.5,40007.87,QR Code,Success,Uber,Mumbai
TXN01198,2025-01-28,2025,Jan,28,U59,Money Sent,Groceries,5703.24,34271.98,Mobile No,Success,Uber,Kolkata
TXN01199,2025-01-05,2025,Jan,5,U51,Money Sent,Investment,6513.12,31193.35,QR Code,Failed,Netflix,Hyderabad
TXN01200,2023-02-10,2023,Feb,10,U131,Money Spent,Investment,18940.63,22844.83,Mobile No,Failed,IRCTC,Bangalore
TXN01201,2024-11-16,2024,Nov,16,U172,Money Added,Food,2304.86,10788.34,Mobile No,Pending,-,Hyderabad
TXN01202,2023-04-04,2023,Apr,4,U135,Money Added,Investment,2558.91,48177.88,Mobile No,Pending,-,Mumbai
TXN01203,2023-04-12,2023,Apr,12,U19,Money Spent,Groceries,17005.46,49231.61,Wallet,Success,Uber,Pune
TXN01204,2025-01-04,2025,Jan,4,U82,Money Added,Food,16299.16,31874.08,Wallet,Success,-,Kolkata
TXN01205,2024-04-16,2024,Apr,16,U61,Money Spent,Investment,5546.2,40125.47,QR Code,Success,IRCTC,Kolkata
TXN01206,2024-02-05,2024,Feb,5,U170,Money Added,Groceries,5496.02,2216.38,Wallet,Pending,-,Kolkata
TXN01207,2023-03-05,2023,Mar,5,U155,Money Sent,Shopping,1162.32,2098.21,UPI ID,Success,Swiggy,Hyderabad
TXN01208,2023-07-02,2023,Jul,2,U117,Money Added,Rent,8873.8,15971.66,Bank Transfer,Success,-,Delhi
TXN01209,2023-06-04,2023,Jun,4,U174,Money Added,Cashback,4557.13,22383.75,UPI ID,Success,-,Bangalore
TXN01210,2024-09-02,2024,Sep,2,U173,Money Sent,Investment,17536.07,3590.76,QR Code,Pending,Swiggy,Mumbai
TXN01211,2024-09-14,2024,Sep,14,U62,Money Added,Investment,19262.38,29479.74,UPI ID,Pending,-,Chennai
TXN01212,2025-01-26,2025,Jan,26,U77,Money Added,Bills,11829.7,2651.2,UPI ID,Pending,-,Bangalore
TXN01213,2023-12-15,2023,Dec,15,U45,Money Added,Cashback,10621.42,48010.82,Bank Transfer,Success,-,Delhi
TXN01214,2024-12-12,2024,Dec,12,U85,Money Added,Cashback,18977.87,22947.5,Bank Transfer,Success,-,Mumbai
TXN01215,2024-08-02,2024,Aug,2,U109,Money Sent,Investment,1955.2,48733.12,Wallet,Failed,Uber,Chennai
TXN01216,2023-12-14,2023,Dec,14,U47,Money Sent,Entertainment,350.24,38203.37,Wallet,Success,Amazon,Mumbai
TXN01217,2024-08-10,2024,Aug,10,U150,Money Sent,Rent,19464.2,17645.02,UPI ID,Pending,Amazon,Hyderabad
TXN01218,2023-01-29,2023,Jan,29,U134,Money Spent,Groceries,3393.74,30451.47,Wallet,Pending,Netflix,Kolkata
TXN01219,2023-09-14,2023,Sep,14,U181,Money Sent,Investment,17828.3,12250.76,Bank Transfer,Failed,Flipkart,Pune
TXN01220,2025-01-10,2025,Jan,10,U195,Money Added,Entertainment,9168.42,1672.74,Wallet,Failed,-,Chennai
TXN01221,2024-04-02,2024,Apr,2,U184,Money Sent,Bills,8581.88,24585.96,Mobile No,Success,Electricity Board,Bangalore
TXN01222,2024-08-03,2024,Aug,3,U51,Money Sent,Food,3608.34,2022.43,Mobile No,Success,Uber,Bangalore
TXN01223,2024-10-28,2024,Oct,28,U161,Money Spent,Travel,6066.27,31025.1,Bank Transfer,Pending,Electricity Board,Pune
TXN01224,2024-04-17,2024,Apr,17,U87,Money Spent,Rent,18780.31,34251.23,UPI ID,Failed,Zomato,Pune
TXN01225,2023-12-22,2023,Dec,22,U34,Money Added,Shopping,9538.43,21807.73,Bank Transfer,Failed,-,Mumbai
TXN01226,2025-03-10,2025,Mar,10,U153,Money Added,Travel,11398.63,43970.74,Bank Transfer,Failed,-,Hyderabad
TXN01227,2024-06-10,2024,Jun,10,U20,Money Spent,Cashback,11187.66,48177.4,QR Code,Success,Zomato,Mumbai
TXN01228,2023-08-28,2023,Aug,28,U175,Money Spent,Investment,19650.52,2475.83,Mobile No,Success,Flipkart,Delhi
TXN01229,2023-07-07,2023,Jul,7,U43,Money Sent,Bills,13127.65,4836.89,QR Code,Success,Uber,Kolkata
TXN01230,2024-02-08,2024,Feb,8,U31,Money Added,Cashback,8646.9,35359.82,Bank Transfer,Failed,-,Chennai
TXN01231,2024-04-04,2024,Apr,4,U62,Money Spent,Groceries,4831.89,47884.15,UPI ID,Success,IRCTC,Delhi
TXN01232,2024-02-14,2024,Feb,14,U184,Money Added,Entertainment,18753.14,49377.97,UPI ID,Success,-,Kolkata
TXN01233,2023-09-07,2023,Sep,7,U183,Money Sent,Food,4916.31,5278.08,Bank Transfer,Pending,Netflix,Chennai
TXN01234,2025-02-05,2025,Feb,5,U52,Money Added,Cashback,9320.43,17544.95,QR Code,Success,-,Kolkata
TXN01235,2024-07-24,2024,Jul,24,U65,Money Added,Groceries,16185.12,5314.43,UPI ID,Pending,-,Pune
TXN01236,2024-04-22,2024,Apr,22,U111,Money Spent,Food,12889.89,17387.54,QR Code,Failed,Electricity Board,Hyderabad
TXN01237,2023-02-02,2023,Feb,2,U133,Money Sent,Shopping,4484.26,23646.21,Mobile No,Failed,Electricity Board,Pune
TXN01238,2025-03-11,2025,Mar,11,U182,Money Spent,Groceries,18993.81,16326.55,UPI ID,Success,Uber,Pune
TXN01239,2023-12-10,2023,Dec,10,U167,Money Added,Food,17518.54,2637.25,UPI ID,Failed,-,Mumbai
TXN01240,2024-09-16,2024,Sep,16,U108,Money Spent,Food,7276.23,44028.15,Wallet,Pending,Netflix,Bangalore
TXN01241,2023-01-23,2023,Jan,23,U147,Money Sent,Entertainment,10268.96,48284.17,Bank Transfer,Failed,Swiggy,Mumbai
TXN01242,2024-01-22,2024,Jan,22,U81,Money Sent,Rent,1025.66,41775.71,UPI ID,Pending,BigBasket,Hyderabad
TXN01243,2023-09-18,2023,Sep,18,U96,Money Spent,Food,18466.12,7810.16,UPI ID,Failed,IRCTC,Delhi
TXN01244,2024-03-19,2024,Mar,19,U116,Money Added,Bills,11626.99,3815.19,UPI ID,Success,-,Delhi
TXN01245,2025-01-08,2025,Jan,8,U85,Money Sent,Travel,10553.54,48061.29,QR Code,Success,Electricity Board,Mumbai
TXN01246,2023-10-04,2023,Oct,4,U84,Money Added,Groceries,17217.42,29097.93,Mobile No,Pending,-,Pune
TXN01247,2024-10-02,2024,Oct,2,U88,Money Sent,Investment,4211.72,39031.16,QR Code,Pending,Swiggy,Hyderabad
TXN01248,2023-09-07,2023,Sep,7,U45,Money Sent,Shopping,2899.12,15446.21,Wallet,Failed,Swiggy,Bangalore
TXN01249,2023-06-09,2023,Jun,9,U135,Money Spent,Rent,8387.96,4147.03,Mobile No,Success,IRCTC,Pune
TXN01250,2023-06-09,2023,Jun,9,U172,Money Added,Bills,10970.51,32528.21,Mobile No,Pending,-,Delhi
TXN01251,2023-01-25,2023,Jan,25,U14,Money Spent,Cashback,12828.22,3466.73,UPI ID,Pending,Electricity Board,Mumbai
TXN01252,2024-05-27,2024,May,27,U155,Money Added,Travel,12066.57,12006.77,QR Code,Success,-,Kolkata
TXN01253,2024-03-08,2024,Mar,8,U178,Money Added,Groceries,18556.08,8237.16,Bank Transfer,Pending,-,Mumbai
TXN01254,2023-10-11,2023,Oct,11,U60,Money Sent,Rent,9487.69,20126.76,Wallet,Pending,Zomato,Mumbai
TXN01255,2023-01-11,2023,Jan,11,U12,Money Spent,Groceries,2829.31,4429.16,Mobile No,Pending,Amazon,Delhi
TXN01256,2023-05-16,2023,May,16,U107,Money Sent,Cashback,17616.78,21797.36,QR Code,Pending,Netflix,Pune
TXN01257,2023-02-23,2023,Feb,23,U95,Money Sent,Investment,4390.14,10446.82,Bank Transfer,Success,Swiggy,Kolkata
TXN01258,2024-05-08,2024,May,8,U133,Money Spent,Rent,19078.49,20010.2,UPI ID,Failed,Zomato,Mumbai
TXN01259,2025-02-01,2025,Feb,1,U116,Money Added,Groceries,18964.08,13978.4,QR Code,Success,-,Kolkata
TXN01260,2023-09-03,2023,Sep,3,U169,Money Spent,Entertainment,6733.39,36279.72,Bank Transfer,Pending,Amazon,Kolkata
TXN01261,2024-03-05,2024,Mar,5,U29,Money Spent,Food,2512.52,10587.26,Mobile No,Failed,Uber,Bangalore
TXN01262,2023-07-07,2023,Jul,7,U19,Money Added,Travel,18421.06,7156.51,UPI ID,Pending,-,Kolkata
TXN01263,2025-01-02,2025,Jan,2,U76,Money Added,Groceries,1792.61,18207.69,UPI ID,Pending,-,Chennai
TXN01264,2024-01-23,2024,Jan,23,U3,Money Sent,Groceries,3698.79,42634.57,Wallet,Pending,Netflix,Hyderabad
TXN01265,2023-06-18,2023,Jun,18,U83,Money Sent,Cashback,9906.27,25516.07,Mobile No,Failed,Uber,Kolkata
TXN01266,2023-05-13,2023,May,13,U23,Money Added,Travel,425.12,22521.08,QR Code,Pending,-,Chennai
TXN01267,2023-12-07,2023,Dec,7,U42,Money Added,Entertainment,7299.53,38393.24,Bank Transfer,Success,-,Mumbai
TXN01268,2023-08-31,2023,Aug,31,U98,Money Spent,Cashback,17938.89,5395.61,QR Code,Failed,IRCTC,Bangalore
TXN01269,2023-05-08,2023,May,8,U160,Money Spent,Cashback,7131.93,33885.67,UPI ID,Success,Zomato,Kolkata
TXN01270,2023-03-11,2023,Mar,11,U120,Money Added,Entertainment,5177.99,41952.31,Mobile No,Pending,-,Kolkata
TXN01271,2024-04-24,2024,Apr,24,U162,Money Spent,Groceries,3416.34,21567.28,Bank Transfer,Failed,BigBasket,Mumbai
TXN01272,2023-05-29,2023,May,29,U187,Money Sent,Investment,13591.72,12412.83,Mobile No,Success,IRCTC,Chennai
TXN01273,2023-04-16,2023,Apr,16,U6,Money Added,Rent,6366.62,19953.62,Mobile No,Pending,-,Hyderabad
TXN01274,2024-02-19,2024,Feb,19,U112,Money Sent,Cashback,14513.55,34283.93,Mobile No,Pending,Amazon,Bangalore
TXN01275,2024-08-12,2024,Aug,12,U169,Money Spent,Rent,8857.83,19285.94,QR Code,Success,Electricity Board,Hyderabad
TXN01276,2023-01-26,2023,Jan,26,U32,Money Added,Rent,12175.73,24311.44,Mobile No,Failed,-,Pune
TXN01277,2023-05-03,2023,May,3,U5,Money Sent,Shopping,6792.29,49954.4,Bank Transfer,Success,Amazon,Mumbai
TXN01278,2023-03-25,2023,Mar,25,U68,Money Sent,Groceries,3486.95,2394.36,QR Code,Success,Zomato,Hyderabad
TXN01279,2023-12-19,2023,Dec,19,U83,Money Spent,Cashback,18847.05,45168.14,QR Code,Pending,Swiggy,Pune
TXN01280,2024-09-03,2024,Sep,3,U111,Money Added,Groceries,14578.07,41590.57,Mobile No,Pending,-,Mumbai
TXN01281,2023-12-24,2023,Dec,24,U128,Money Added,Investment,7369.9,34696.99,UPI ID,Failed,-,Hyderabad
TXN01282,2024-07-21,2024,Jul,21,U70,Money Added,Travel,4209.46,28633.59,Mobile No,Pending,-,Chennai
TXN01283,2025-01-11,2025,Jan,11,U17,Money Spent,Bills,6479.49,964.07,QR Code,Success,IRCTC,Kolkata
TXN01284,2023-12-18,2023,Dec,18,U164,Money Sent,Investment,16662.91,6092.62,QR Code,Success,Electricity Board,Bangalore
TXN01285,2023-10-22,2023,Oct,22,U193,Money Spent,Travel,7488.72,19683.61,Wallet,Pending,Uber,Hyderabad
TXN01286,2023-10-20,2023,Oct,20,U170,Money Sent,Cashback,11187.88,10884.83,QR Code,Failed,IRCTC,Chennai
TXN01287,2024-06-16,2024,Jun,16,U30,Money Spent,Bills,19666.72,42455.53,QR Code,Failed,Zomato,Chennai
TXN01288,2023-06-06,2023,Jun,6,U140,Money Sent,Shopping,19349.08,22630.0,Bank Transfer,Success,Zomato,Kolkata
TXN01289,2023-12-02,2023,Dec,2,U42,Money Added,Food,5228.33,9801.45,UPI ID,Pending,-,Chennai
TXN01290,2024-05-06,2024,May,6,U27,Money Sent,Entertainment,5946.6,13318.77,Mobile No,Success,IRCTC,Pune
TXN01291,2023-04-14,2023,Apr,14,U166,Money Spent,Groceries,13672.97,590.66,Mobile No,Pending,BigBasket,Chennai
TXN01292,2025-03-01,2025,Mar,1,U6,Money Sent,Entertainment,7830.87,31367.07,QR Code,Pending,IRCTC,Chennai
